,ID,SI,AD,AH,AM,AW
4372,51.0,411.0,0.0,0.0,0.6823156,0.0
4373,52.0,414.0,0.0,0.0,0.6823156,0.0
4374,1.0,413.0,0.0,0.0,0.6823156,0.0
4375,2.0,413.0,0.0,0.0,0.6823156,0.0
4376,3.0,413.0,0.0,0.0,0.6823156,0.0
4377,4.0,413.0,0.0,0.0,0.6823156,0.0
4378,5.0,413.0,0.0,0.0,0.6823156,0.0
4379,6.0,413.0,0.0,0.0,0.6823156,0.0
4380,7.0,412.0,0.0,0.0,0.6823156,0.0
4381,8.0,411.0,0.0,0.0,0.6823156,0.0
4382,9.0,409.0,0.0,0.0,0.6823156,0.0
4383,10.0,409.0,0.0,0.0,0.6823156,0.0
4384,11.0,409.0,0.0,0.0,0.6823156,0.0
4385,12.0,409.0,0.0,0.0,0.6823156,0.0
4386,13.0,409.0,0.0,0.0,0.6823156,0.0
4387,14.0,408.0,0.0,0.0,0.6823156,0.0
4388,15.0,408.0,0.0,0.0,0.6823156,0.0
4389,16.0,408.0,0.0,0.0,0.6823156,0.0
4390,16.0,406.0,0.0,0.0,0.6823156,0.0
4391,16.0,404.0,0.0,0.0,0.6823156,0.0
4392,16.0,399.0,0.0,0.0,0.6823156,0.0
4393,17.0,388.0,0.0,0.0,0.6823156,0.0
4394,17.0,368.0,0.0,0.0,0.6823156,0.0
4395,17.0,326.0,0.0,0.0,0.6823156,0.0
4396,17.0,276.0,0.0,0.0,0.6823156,0.0
4397,17.0,202.0,0.0,0.0,0.6823156,0.0
4398,17.0,189.0,0.0,0.0,0.6823156,0.0
4399,17.0,162.0,0.0,0.0,0.6823156,0.0
4400,17.0,108.0,0.0,0.0,0.6823156,0.0
4401,17.0,0.0,0.0,0.0,0.6823156,0.0
4402,17.0,0.0,0.0,0.0,0.6823156,0.0
4403,17.0,0.0,0.0,0.0,0.6823156,0.0
4404,18.0,0.0,0.0,0.0,0.6823156,0.0
4405,18.0,0.0,0.0,0.0,0.6823156,0.0
4406,18.0,2.0,0.0,0.0,0.6823156,0.0
4407,18.0,4.0,0.0,0.0,0.6823156,0.0
4408,19.0,10.0,0.0,0.0,0.6823156,0.0
4409,19.0,20.0,0.0,0.0,0.6823156,0.0
4410,19.0,41.0,0.0,0.0,0.6823156,0.0
4411,19.0,83.0,0.0,0.0,0.6823156,0.0
4412,19.0,167.0,0.0,0.0,0.6823156,0.0
4413,20.0,167.0,0.0,0.0,0.6823156,0.0
4414,20.0,167.0,0.0,0.0,0.6823156,0.0
4415,54.0,167.0,0.0,0.0,0.6823156,0.0
4416,21.0,168.0,0.0,0.0,0.6823156,0.0
4417,53.0,173.0,0.0,0.0,0.6823156,0.0
4418,22.0,182.0,0.0,0.0,0.6823156,0.0
4419,23.0,202.0,0.0,0.0,0.6823156,0.0
4420,24.0,241.0,0.0,0.0,0.6823156,0.0
4421,25.0,319.0,0.0,0.0,0.6823156,0.0
4422,26.0,360.0,0.0,0.0,0.6823156,0.0
4423,27.0,444.0,0.0,0.0,0.6823156,0.0
4424,28.0,409.0,0.0,0.0,0.6823156,0.0
4425,29.0,409.0,0.0,0.0,0.6823156,0.0
4426,30.0,409.0,0.0,0.0,0.6823156,0.0
4427,31.0,409.0,0.0,0.0,0.6823156,0.0
4428,32.0,409.0,0.0,0.0,0.6823156,0.0
4429,33.0,409.0,0.0,0.0,0.6823156,0.0
4430,34.0,409.0,0.0,0.0,0.6823156,0.0
4431,35.0,409.0,0.0,0.0,0.6823156,0.0
4432,36.0,409.0,0.0,0.0,0.6823156,0.0
4433,37.0,409.0,0.0,0.0,0.6823156,0.0
4434,38.0,409.0,0.0,0.0,0.6823156,0.0
4435,39.0,409.0,0.0,0.0,0.6823156,0.0
4436,40.0,409.0,0.0,0.0,0.6823156,0.0
4437,41.0,409.0,0.0,0.0,0.6823156,0.0
4438,42.0,409.0,0.0,0.0,0.6823156,0.0
4439,43.0,409.0,0.0,0.0,0.6823156,0.0
4440,44.0,409.0,0.0,0.0,0.6823156,0.0
4441,45.0,409.0,0.0,0.0,0.6823156,0.0
4442,46.0,409.0,0.0,0.0,0.6823156,0.0
4443,47.0,409.0,0.0,0.0,0.6823156,0.0
4444,48.0,409.0,0.0,0.0,0.6823156,0.0
4445,49.0,409.0,0.0,0.0,0.6823156,0.0
4446,50.0,410.0,0.0,0.0,0.6823156,0.0
4447,51.0,411.0,0.0,0.0,0.6823156,0.0
4448,52.0,414.0,0.0,0.0,0.6823156,0.0
4449,1.0,413.0,0.0,0.0,0.6823156,0.0
4450,2.0,413.0,0.0,0.0,0.6823156,0.0
4451,3.0,413.0,0.0,0.0,0.6823156,0.0
4452,4.0,413.0,0.0,0.0,0.6823156,0.0
4453,5.0,413.0,0.0,0.0,0.6823156,0.0
4454,6.0,413.0,0.0,0.0,0.6823156,0.0
4455,7.0,412.0,0.0,0.0,0.6823156,0.0
4456,8.0,411.0,0.0,0.0,0.6823156,0.0
4457,9.0,409.0,0.0,0.0,0.6823156,0.0
4458,10.0,409.0,0.0,0.0,0.6823156,0.0
4459,11.0,409.0,0.0,0.0,0.6823156,0.0
4460,12.0,409.0,0.0,0.0,0.6823156,0.0
4461,13.0,409.0,0.0,0.0,0.6823156,0.0
4462,14.0,408.0,0.0,0.0,0.6823156,0.0
4463,15.0,408.0,0.0,0.0,0.6823156,0.0
4464,14.0,408.0,0.0,0.0,0.6823156,0.0
4465,16.0,407.0,0.0,0.0,0.6823156,0.0
4466,16.0,405.0,0.0,0.0,0.6823156,0.0
4467,16.0,401.0,0.0,0.0,0.6823156,0.0
4468,17.0,393.0,0.0,0.0,0.6823156,0.0
4469,17.0,377.0,0.0,0.0,0.6823156,0.0
4470,17.0,346.0,0.0,0.0,0.6823156,0.0
4471,17.0,316.0,0.0,0.0,0.6823156,0.0
4472,17.0,282.0,0.0,0.0,0.6823156,0.0
4473,17.0,189.0,0.0,0.0,0.6823156,0.0
4474,17.0,162.0,0.0,0.0,0.6823156,0.0
4475,17.0,108.0,0.0,0.0,0.6823156,0.0
4476,17.0,0.0,0.0,0.0,0.6823156,0.0
4477,17.0,0.0,0.0,0.0,0.6823156,0.0
4478,17.0,0.0,0.0,0.0,0.6823156,0.0
4479,17.0,0.0,0.0,0.0,0.6823156,0.0
4480,18.0,0.0,0.0,0.0,0.6823156,0.0
4481,18.0,0.0,0.0,0.0,0.6823156,0.0
4482,18.0,2.0,0.0,0.0,0.6823156,0.0
4483,18.0,4.0,0.0,0.0,0.6823156,0.0
4484,19.0,10.0,0.0,0.0,0.6823156,0.0
4485,19.0,20.0,0.0,0.0,0.6823156,0.0
4486,19.0,41.0,0.0,0.0,0.6823156,0.0
4487,19.0,83.0,0.0,0.0,0.6823156,0.0
4488,19.0,167.0,0.0,0.0,0.6823156,0.0
4489,20.0,167.0,0.0,0.0,0.6823156,0.0
4490,20.0,167.0,0.0,0.0,0.6823156,0.0
4491,21.0,167.0,0.0,0.0,0.6823156,0.0
4492,53.0,168.0,0.0,0.0,0.6823156,0.0
4493,22.0,172.0,0.0,0.0,0.6823156,0.0
4494,23.0,181.0,0.0,0.0,0.6823156,0.0
4495,24.0,200.0,0.0,0.0,0.6823156,0.0
4496,25.0,237.0,0.0,0.0,0.6823156,0.0
4497,26.0,310.0,0.0,0.0,0.6823156,0.0
4498,27.0,343.0,0.0,0.0,0.6823156,0.0
4499,28.0,409.0,0.0,0.0,0.6823156,0.0
4500,29.0,409.0,0.0,0.0,0.6823156,0.0
4501,30.0,409.0,0.0,0.0,0.6823156,0.0
4502,31.0,409.0,0.0,0.0,0.6823156,0.0
4503,32.0,409.0,0.0,0.0,0.6823156,0.0
4504,33.0,409.0,0.0,0.0,0.6823156,0.0
4505,34.0,409.0,0.0,0.0,0.6823156,0.0
4506,35.0,409.0,0.0,0.0,0.6823156,0.0
4507,36.0,409.0,0.0,0.0,0.6823156,0.0
4508,37.0,409.0,0.0,0.0,0.6823156,0.0
4509,38.0,409.0,0.0,0.0,0.6823156,0.0
4510,39.0,409.0,0.0,0.0,0.6823156,0.0
4511,40.0,409.0,0.0,0.0,0.6823156,0.0
4512,41.0,409.0,0.0,0.0,0.6823156,0.0
4513,42.0,409.0,0.0,0.0,0.6823156,0.0
4514,43.0,409.0,0.0,0.0,0.6823156,0.0
4515,44.0,409.0,0.0,0.0,0.6823156,0.0
4516,45.0,409.0,0.0,0.0,0.6823156,0.0
4517,46.0,409.0,0.0,0.0,0.6823156,0.0
4518,47.0,409.0,0.0,0.0,0.6823156,0.0
4519,48.0,409.0,0.0,0.0,0.6823156,0.0
4520,49.0,409.0,0.0,0.0,0.6823156,0.0
4521,50.0,410.0,0.0,0.0,0.6823156,0.0
4522,51.0,411.0,0.0,0.0,0.6823156,0.0
4523,52.0,414.0,0.0,0.0,0.6823156,0.0
4524,1.0,413.0,0.0,0.0,0.6823156,0.0
4525,2.0,413.0,0.0,0.0,0.6823156,0.0
4526,3.0,413.0,0.0,0.0,0.6823156,0.0
4527,4.0,413.0,0.0,0.0,0.6823156,0.0
4528,5.0,413.0,0.0,0.0,0.6823156,0.0
4529,6.0,413.0,0.0,0.0,0.6823156,0.0
4530,7.0,412.0,0.0,0.0,0.6823156,0.0
4531,8.0,411.0,0.0,0.0,0.6823156,0.0
4532,9.0,409.0,0.0,0.0,0.6823156,0.0
4533,10.0,409.0,0.0,0.0,0.6823156,0.0
4534,11.0,409.0,0.0,0.0,0.6823156,0.0
4535,12.0,409.0,0.0,0.0,0.6823156,0.0
4536,13.0,409.0,0.0,0.0,0.6823156,0.0
4537,14.0,408.0,0.0,0.0,0.6823156,0.0
4538,15.0,408.0,0.0,0.0,0.6823156,0.0
4539,16.0,408.0,0.0,0.0,0.6823156,0.0
4540,16.0,406.0,0.0,0.0,0.6823156,0.0
4541,16.0,404.0,0.0,0.0,0.6823156,0.0
4542,16.0,399.0,0.0,0.0,0.6823156,0.0
4543,17.0,388.0,0.0,0.0,0.6823156,0.0
4544,17.0,368.0,0.0,0.0,0.6823156,0.0
4545,17.0,326.0,0.0,0.0,0.6823156,0.0
4546,17.0,276.0,0.0,0.0,0.6823156,0.0
4547,17.0,202.0,0.0,0.0,0.6823156,0.0
4548,17.0,189.0,0.0,0.0,0.6823156,0.0
4549,17.0,162.0,0.0,0.0,0.6823156,0.0
4550,17.0,108.0,0.0,0.0,0.6823156,0.0
4551,17.0,0.0,0.0,0.0,0.6823156,0.0
4552,17.0,0.0,0.0,0.0,0.6823156,0.0
4553,15.0,0.0,0.0,0.0,0.6823156,0.0
4554,17.0,1.0,0.0,0.0,0.6823156,0.0
4555,18.0,3.0,0.0,0.0,0.6823156,0.0
4556,18.0,6.0,0.0,0.0,0.6823156,0.0
4557,18.0,13.0,0.0,0.0,0.6823156,0.0
4558,18.0,26.0,0.0,0.0,0.6823156,0.0
4559,19.0,54.0,0.0,0.0,0.6823156,0.0
4560,19.0,108.0,0.0,0.0,0.6823156,0.0
4561,19.0,217.0,0.0,0.0,0.6823156,0.0
4562,19.0,83.0,0.0,0.0,0.6823156,0.0
4563,19.0,167.0,0.0,0.0,0.6823156,0.0
4564,20.0,167.0,0.0,0.0,0.6823156,0.0
4565,20.0,167.0,0.0,0.0,0.6823156,0.0
4566,53.0,167.0,0.0,0.0,0.6823156,0.0
4567,53.0,168.0,0.0,0.0,0.6823156,0.0
4568,22.0,172.0,0.0,0.0,0.6823156,0.0
4569,23.0,181.0,0.0,0.0,0.6823156,0.0
4570,24.0,200.0,0.0,0.0,0.6823156,0.0
4571,25.0,237.0,0.0,0.0,0.6823156,0.0
4572,26.0,310.0,0.0,0.0,0.6823156,0.0
4573,27.0,343.0,0.0,0.0,0.6823156,0.0
4574,28.0,409.0,0.0,0.0,0.6823156,0.0
4575,29.0,409.0,0.0,0.0,0.6823156,0.0
4576,30.0,409.0,0.0,0.0,0.6823156,0.0
4577,31.0,409.0,0.0,0.0,0.6823156,0.0
4578,32.0,409.0,0.0,0.0,0.6823156,0.0
4579,33.0,409.0,0.0,0.0,0.6823156,0.0
4580,34.0,409.0,0.0,0.0,0.6823156,0.0
4581,35.0,409.0,0.0,0.0,0.6823156,0.0
4582,36.0,409.0,0.0,0.0,0.6823156,0.0
4583,37.0,409.0,0.0,0.0,0.6823156,0.0
4584,38.0,409.0,0.0,0.0,0.6823156,0.0
4585,39.0,409.0,0.0,0.0,0.6823156,0.0
4586,40.0,409.0,0.0,0.0,0.6823156,0.0
4587,41.0,409.0,0.0,0.0,0.6823156,0.0
4588,42.0,409.0,0.0,0.0,0.6823156,0.0
4589,43.0,409.0,0.0,0.0,0.6823156,0.0
4590,44.0,409.0,0.0,0.0,0.6823156,0.0
4591,45.0,409.0,0.0,0.0,0.6823156,0.0
4592,46.0,409.0,0.0,0.0,0.6823156,0.0
4593,47.0,409.0,0.0,0.0,0.6823156,0.0
4594,48.0,409.0,0.0,0.0,0.6823156,0.0
4595,49.0,409.0,0.0,0.0,0.6823156,0.0
4596,50.0,410.0,0.0,0.0,0.6823156,0.0
4597,51.0,411.0,0.0,0.0,0.6823156,0.0
4598,52.0,414.0,0.0,0.0,0.6823156,0.0
4599,1.0,413.0,0.0,0.0,0.6823156,0.0
4600,2.0,413.0,0.0,0.0,0.6823156,0.0
4601,3.0,413.0,0.0,0.0,0.6823156,0.0
4602,4.0,413.0,0.0,0.0,0.6823156,0.0
4603,5.0,413.0,0.0,0.0,0.6823156,0.0
4604,6.0,413.0,0.0,0.0,0.6823156,0.0
4605,7.0,412.0,0.0,0.0,0.6823156,0.0
4606,8.0,411.0,0.0,0.0,0.6823156,0.0
4607,9.0,409.0,0.0,0.0,0.6823156,0.0
4608,10.0,409.0,0.0,0.0,0.6823156,0.0
4609,11.0,409.0,0.0,0.0,0.6823156,0.0
4610,12.0,409.0,0.0,0.0,0.6823156,0.0
4611,13.0,409.0,0.0,0.0,0.6823156,0.0
4612,14.0,408.0,0.0,0.0,0.6823156,0.0
4613,15.0,408.0,0.0,0.0,0.6823156,0.0
4614,15.0,408.0,0.0,0.0,0.6823156,0.0
4615,16.0,407.0,0.0,0.0,0.6823156,0.0
4616,16.0,405.0,0.0,0.0,0.6823156,0.0
4617,17.0,401.0,0.0,0.0,0.6823156,0.0
4618,17.0,392.0,0.0,0.0,0.6823156,0.0
4619,17.0,374.0,0.0,0.0,0.6823156,0.0
4620,17.0,339.0,0.0,0.0,0.6823156,0.0
4621,17.0,303.0,0.0,0.0,0.6823156,0.0
4622,17.0,256.0,0.0,0.0,0.6823156,0.0
4623,17.0,162.0,0.0,0.0,0.6823156,0.0
4624,17.0,108.0,0.0,0.0,0.6823156,0.0
4625,17.0,0.0,0.0,0.0,0.6823156,0.0
4626,17.0,0.0,0.0,0.0,0.6823156,0.0
4627,17.0,0.0,0.0,0.0,0.6823156,0.0
4628,17.0,0.0,0.0,0.0,0.6823156,0.0
4629,17.0,0.0,0.0,0.0,0.6823156,0.0
4630,18.0,0.0,0.0,0.0,0.6823156,0.0
4631,18.0,0.0,0.0,0.0,0.6823156,0.0
4632,19.0,2.0,0.0,0.0,0.6823156,0.0
4633,19.0,4.0,0.0,0.0,0.6823156,0.0
4634,19.0,10.0,0.0,0.0,0.6823156,0.0
4635,19.0,20.0,0.0,0.0,0.6823156,0.0
4636,19.0,41.0,0.0,0.0,0.6823156,0.0
4637,19.0,83.0,0.0,0.0,0.6823156,0.0
4638,20.0,167.0,0.0,0.0,0.6823156,0.0
4639,20.0,166.0,0.0,0.0,0.6823156,0.0
4640,54.0,165.0,0.0,0.0,0.6823156,0.0
4641,21.0,168.0,0.0,0.0,0.6823156,0.0
4642,53.0,173.0,0.0,0.0,0.6823156,0.0
4643,22.0,182.0,0.0,0.0,0.6823156,0.0
4644,23.0,202.0,0.0,0.0,0.6823156,0.0
4645,24.0,241.0,0.0,0.0,0.6823156,0.0
4646,25.0,319.0,0.0,0.0,0.6823156,0.0
4647,26.0,360.0,0.0,0.0,0.6823156,0.0
4648,27.0,444.0,0.0,0.0,0.6823156,0.0
4649,28.0,409.0,0.0,0.0,0.6823156,0.0
4650,29.0,409.0,0.0,0.0,0.6823156,0.0
4651,30.0,409.0,0.0,0.0,0.6823156,0.0
4652,31.0,409.0,0.0,0.0,0.6823156,0.0
4653,32.0,409.0,0.0,0.0,0.6823156,0.0
4654,33.0,409.0,0.0,0.0,0.6823156,0.0
4655,34.0,409.0,0.0,0.0,0.6823156,0.0
4656,35.0,409.0,0.0,0.0,0.6823156,0.0
4657,36.0,409.0,0.0,0.0,0.6823156,0.0
4658,37.0,409.0,0.0,0.0,0.6823156,0.0
4659,38.0,409.0,0.0,0.0,0.6823156,0.0
4660,39.0,409.0,0.0,0.0,0.6823156,0.0
4661,40.0,409.0,0.0,0.0,0.6823156,0.0
4662,41.0,409.0,0.0,0.0,0.6823156,0.0
4663,42.0,409.0,0.0,0.0,0.6823156,0.0
4664,43.0,409.0,0.0,0.0,0.6823156,0.0
4665,44.0,409.0,0.0,0.0,0.6823156,0.0
4666,45.0,409.0,0.0,0.0,0.6823156,0.0
4667,46.0,409.0,0.0,0.0,0.6823156,0.0
4668,47.0,409.0,0.0,0.0,0.6823156,0.0
4669,48.0,409.0,0.0,0.0,0.6823156,0.0
4670,49.0,409.0,0.0,0.0,0.6823156,0.0
4671,50.0,410.0,0.0,0.0,0.6823156,0.0
4672,51.0,411.0,0.0,0.0,0.6823156,0.0
4673,52.0,414.0,0.0,0.0,0.6823156,0.0
4674,1.0,413.0,0.0,0.0,0.6823156,0.0
4675,2.0,413.0,0.0,0.0,0.6823156,0.0
4676,3.0,413.0,0.0,0.0,0.6823156,0.0
4677,4.0,413.0,0.0,0.0,0.6823156,0.0
4678,5.0,413.0,0.0,0.0,0.6823156,0.0
4679,6.0,413.0,0.0,0.0,0.6823156,0.0
4680,7.0,412.0,0.0,0.0,0.6823156,0.0
4681,8.0,411.0,0.0,0.0,0.6823156,0.0
4682,9.0,409.0,0.0,0.0,0.6823156,0.0
4683,10.0,409.0,0.0,0.0,0.6823156,0.0
4684,11.0,409.0,0.0,0.0,0.6823156,0.0
4685,12.0,409.0,0.0,0.0,0.6823156,0.0
4686,13.0,409.0,0.0,0.0,0.6823156,0.0
4687,14.0,408.0,0.0,0.0,0.6823156,0.0
4688,15.0,408.0,0.0,0.0,0.6823156,0.0
4689,16.0,408.0,0.0,0.0,0.6823156,0.0
4690,16.0,406.0,0.0,0.0,0.6823156,0.0
4691,16.0,404.0,0.0,0.0,0.6823156,0.0
4692,16.0,399.0,0.0,0.0,0.6823156,0.0
4693,17.0,388.0,0.0,0.0,0.6823156,0.0
4694,17.0,368.0,0.0,0.0,0.6823156,0.0
4695,17.0,326.0,0.0,0.0,0.6823156,0.0
4696,17.0,276.0,0.0,0.0,0.6823156,0.0
4697,17.0,202.0,0.0,0.0,0.6823156,0.0
4698,17.0,189.0,0.0,0.0,0.6823156,0.0
4699,17.0,162.0,0.0,0.0,0.6823156,0.0
4700,17.0,108.0,0.0,0.0,0.6823156,0.0
4701,17.0,0.0,0.0,0.0,0.6823156,0.0
4702,17.0,0.0,0.0,0.0,0.6823156,0.0
4703,17.0,0.0,0.0,0.0,0.6823156,0.0
4704,17.0,0.0,0.0,0.0,0.6823156,0.0
4705,18.0,0.0,0.0,0.0,0.6823156,0.0
4706,18.0,0.0,0.0,0.0,0.6823156,0.0
4707,18.0,2.0,0.0,0.0,0.6823156,0.0
4708,18.0,4.0,0.0,0.0,0.6823156,0.0
4709,19.0,10.0,0.0,0.0,0.6823156,0.0
4710,19.0,20.0,0.0,0.0,0.6823156,0.0
4711,19.0,41.0,0.0,0.0,0.6823156,0.0
4712,19.0,83.0,0.0,0.0,0.6823156,0.0
4713,20.0,167.0,0.0,0.0,0.6823156,0.0
4714,20.0,168.0,0.0,0.0,0.6823156,0.0
4715,54.0,168.0,0.0,0.0,0.6823156,0.0
4716,21.0,170.0,0.0,0.0,0.6823156,0.0
4717,53.0,173.0,0.0,0.0,0.6823156,0.0
4718,22.0,182.0,0.0,0.0,0.6823156,0.0
4719,23.0,202.0,0.0,0.0,0.6823156,0.0
4720,24.0,241.0,0.0,0.0,0.6823156,0.0
4721,25.0,319.0,0.0,0.0,0.6823156,0.0
4722,26.0,360.0,0.0,0.0,0.6823156,0.0
4723,27.0,444.0,0.0,0.0,0.6823156,0.0
4724,28.0,409.0,0.0,0.0,0.6823156,0.0
4725,29.0,409.0,0.0,0.0,0.6823156,0.0
4726,30.0,409.0,0.0,0.0,0.6823156,0.0
4727,31.0,409.0,0.0,0.0,0.6823156,0.0
4728,32.0,409.0,0.0,0.0,0.6823156,0.0
4729,33.0,409.0,0.0,0.0,0.6823156,0.0
4730,34.0,409.0,0.0,0.0,0.6823156,0.0
4731,35.0,409.0,0.0,0.0,0.6823156,0.0
4732,36.0,409.0,0.0,0.0,0.6823156,0.0
4733,37.0,409.0,0.0,0.0,0.6823156,0.0
4734,38.0,409.0,0.0,0.0,0.6823156,0.0
4735,39.0,409.0,0.0,0.0,0.6823156,0.0
4736,40.0,409.0,0.0,0.0,0.6823156,0.0
4737,41.0,409.0,0.0,0.0,0.6823156,0.0
4738,42.0,409.0,0.0,0.0,0.6823156,0.0
4739,43.0,409.0,0.0,0.0,0.6823156,0.0
4740,44.0,409.0,0.0,0.0,0.6823156,0.0
4741,45.0,409.0,0.0,0.0,0.6823156,0.0
4742,46.0,409.0,0.0,0.0,0.6823156,0.0
4743,47.0,409.0,0.0,0.0,0.6823156,0.0
4744,48.0,409.0,0.0,0.0,0.6823156,0.0
4745,49.0,409.0,0.0,0.0,0.6823156,0.0
4746,50.0,410.0,0.0,0.0,0.6823156,0.0
4747,51.0,411.0,0.0,0.0,0.6823156,0.0
4748,52.0,414.0,0.0,0.0,0.6823156,0.0
4749,1.0,413.0,0.0,0.0,0.6823156,0.0
4750,2.0,413.0,0.0,0.0,0.6823156,0.0
4751,3.0,413.0,0.0,0.0,0.6823156,0.0
4752,4.0,413.0,0.0,0.0,0.6823156,0.0
4753,5.0,413.0,0.0,0.0,0.6823156,0.0
4754,6.0,413.0,0.0,0.0,0.6823156,0.0
4755,7.0,412.0,0.0,0.0,0.6823156,0.0
4756,8.0,411.0,0.0,0.0,0.6823156,0.0
4757,9.0,409.0,0.0,0.0,0.6823156,0.0
4758,10.0,409.0,0.0,0.0,0.6823156,0.0
4759,11.0,409.0,0.0,0.0,0.6823156,0.0
4760,12.0,409.0,0.0,0.0,0.6823156,0.0
4761,13.0,409.0,0.0,0.0,0.6823156,0.0
4762,14.0,408.0,0.0,0.0,0.6823156,0.0
4763,15.0,408.0,0.0,0.0,0.6823156,0.0
4764,14.0,408.0,0.0,0.0,0.6823156,0.0
4765,16.0,407.0,0.0,0.0,0.6823156,0.0
4766,16.0,405.0,0.0,0.0,0.6823156,0.0
4767,16.0,401.0,0.0,0.0,0.6823156,0.0
4768,17.0,393.0,0.0,0.0,0.6823156,0.0
4769,17.0,377.0,0.0,0.0,0.6823156,0.0
4770,17.0,346.0,0.0,0.0,0.6823156,0.0
4771,17.0,316.0,0.0,0.0,0.6823156,0.0
4772,17.0,282.0,0.0,0.0,0.6823156,0.0
4773,17.0,189.0,0.0,0.0,0.6823156,0.0
4774,17.0,162.0,0.0,0.0,0.6823156,0.0
4775,17.0,108.0,0.0,0.0,0.6823156,0.0
4776,17.0,0.0,0.0,0.0,0.6823156,0.0
4777,17.0,0.0,0.0,0.0,0.6823156,0.0
4778,17.0,0.0,0.0,0.0,0.6823156,0.0
4779,18.0,0.0,0.0,0.0,0.6823156,0.0
4780,18.0,0.0,0.0,0.0,0.6823156,0.0
4781,18.0,2.0,0.0,0.0,0.6823156,0.0
4782,18.0,4.0,0.0,0.0,0.6823156,0.0
4783,18.0,10.0,0.0,0.0,0.6823156,0.0
4784,19.0,20.0,0.0,0.0,0.6823156,0.0
4785,19.0,41.0,0.0,0.0,0.6823156,0.0
4786,19.0,83.0,0.0,0.0,0.6823156,0.0
4787,19.0,167.0,0.0,0.0,0.6823156,0.0
4788,20.0,167.0,0.0,0.0,0.6823156,0.0
4789,20.0,168.0,0.0,0.0,0.6823156,0.0
4790,20.0,168.0,0.0,0.0,0.6823156,0.0
4791,21.0,169.0,0.0,0.0,0.6823156,0.0
4792,53.0,171.0,0.0,0.0,0.6823156,0.0
4793,22.0,179.0,0.0,0.0,0.6823156,0.0
4794,23.0,196.0,0.0,0.0,0.6823156,0.0
4795,24.0,228.0,0.0,0.0,0.6823156,0.0
4796,25.0,294.0,0.0,0.0,0.6823156,0.0
4797,26.0,310.0,0.0,0.0,0.6823156,0.0
4798,27.0,343.0,0.0,0.0,0.6823156,0.0
4799,28.0,409.0,0.0,0.0,0.6823156,0.0
4800,29.0,409.0,0.0,0.0,0.6823156,0.0
4801,30.0,409.0,0.0,0.0,0.6823156,0.0
4802,31.0,409.0,0.0,0.0,0.6823156,0.0
4803,32.0,409.0,0.0,0.0,0.6823156,0.0
4804,33.0,409.0,0.0,0.0,0.6823156,0.0
4805,34.0,409.0,0.0,0.0,0.6823156,0.0
4806,35.0,409.0,0.0,0.0,0.6823156,0.0
4807,36.0,409.0,0.0,0.0,0.6823156,0.0
4808,37.0,409.0,0.0,0.0,0.6823156,0.0
4809,38.0,409.0,0.0,0.0,0.6823156,0.0
4810,39.0,409.0,0.0,0.0,0.6823156,0.0
4811,40.0,409.0,0.0,0.0,0.6823156,0.0
4812,41.0,409.0,0.0,0.0,0.6823156,0.0
4813,42.0,409.0,0.0,0.0,0.6823156,0.0
4814,43.0,409.0,0.0,0.0,0.6823156,0.0
4815,44.0,409.0,0.0,0.0,0.6823156,0.0
4816,45.0,409.0,0.0,0.0,0.6823156,0.0
4817,46.0,409.0,0.0,0.0,0.6823156,0.0
4818,47.0,409.0,0.0,0.0,0.6823156,0.0
4819,48.0,409.0,0.0,0.0,0.6823156,0.0
4820,49.0,409.0,0.0,0.0,0.6823156,0.0
4821,50.0,410.0,0.0,0.0,0.6823156,0.0
4822,51.0,411.0,0.0,0.0,0.6823156,0.0
4823,52.0,414.0,0.0,0.0,0.6823156,0.0
4824,1.0,413.0,0.0,0.0,0.6823156,0.0
4825,2.0,413.0,0.0,0.0,0.6823156,0.0
4826,3.0,413.0,0.0,0.0,0.6823156,0.0
4827,4.0,413.0,0.0,0.0,0.6823156,0.0
4828,5.0,413.0,0.0,0.0,0.6823156,0.0
4829,6.0,413.0,0.0,0.0,0.6823156,0.0
4830,7.0,412.0,0.0,0.0,0.6823156,0.0
4831,8.0,411.0,0.0,0.0,0.6823156,0.0
4832,9.0,409.0,0.0,0.0,0.6823156,0.0
4833,10.0,409.0,0.0,0.0,0.6823156,0.0
4834,11.0,409.0,0.0,0.0,0.6823156,0.0
4835,12.0,409.0,0.0,0.0,0.6823156,0.0
4836,13.0,409.0,0.0,0.0,0.6823156,0.0
4837,14.0,408.0,0.0,0.0,0.6823156,0.0
4838,15.0,408.0,0.0,0.0,0.6823156,0.0
4839,15.0,408.0,0.0,0.0,0.6823156,0.0
4840,16.0,407.0,0.0,0.0,0.6823156,0.0
4841,16.0,405.0,0.0,0.0,0.6823156,0.0
4842,16.0,401.0,0.0,0.0,0.6823156,0.0
4843,17.0,393.0,0.0,0.0,0.6823156,0.0
4844,17.0,376.0,0.0,0.0,0.6823156,0.0
4845,17.0,343.0,0.0,0.0,0.6823156,0.0
4846,17.0,310.0,0.0,0.0,0.6823156,0.0
4847,17.0,270.0,0.0,0.0,0.6823156,0.0
4848,17.0,189.0,0.0,0.0,0.6823156,0.0
4849,17.0,162.0,0.0,0.0,0.6823156,0.0
4850,17.0,108.0,0.0,0.0,0.6823156,0.0
4851,17.0,0.0,0.0,0.0,0.6823156,0.0
4852,17.0,0.0,0.0,0.0,0.6823156,0.0
4853,17.0,0.0,0.0,0.0,0.6823156,0.0
